ticker,liquidity,beta,sharpe,pe_ratio,momentum
SPTW11.SA,2296.4508196721317,0.1427061528071399,-0.0317497727612267,5.3473945,-0.0438769786705406
VRTA11.SA,22147.61475409836,0.0039223679152448,-0.0170662057889504,11.930501,0.0038951585490992
XPCM11.SA,2087.5081967213114,0.1853873952463871,-0.0438822207261519,0.27330616,-0.05983072286908
SANB3.SA,122213.9344262295,1.0751413303515218,-0.0373917464013526,7.3742685,-0.0417219049726246
FRAS3.SA,295211.47540983604,0.9609971232480012,0.1744762895859425,19.934782,0.3185847643021618
GEPA4.SA,613.9344262295082,0.1126448604743248,0.0742796852097243,inf,0.153819324093077
OFSA3.SA,7031.9672131147545,0.8492830318107795,0.0206718523815723,8.444,0.0867800645057808
AAPL34.SA,237048.75409836063,-0.1700502869889166,0.0041248286437482,35.284916,0.0372255750618772
ABTT34.SA,574.6967213114754,-0.3932617052889477,0.0632102919716753,16.889503,0.1704608848995971
AMGN34.SA,865.2213114754098,-0.5298442094890116,0.010041523032945,42.137257,0.0683249560101426
AMZO34.SA,326532.90983606555,-0.2320262384767182,0.0428449181345146,37.17834,0.1178596749833255
ARMT34.SA,1028.5983606557377,0.274858225418729,0.0899369930920234,19.068748,0.3574071846819401
ATTB34.SA,6831.229508196721,-0.2943185370031911,0.1367946659390155,18.241135,0.317483358081926
AXPB34.SA,3487.877049180328,-0.0712621810931526,0.0356930023018692,20.086683,0.1429924176166784
BERK34.SA,44784.93442622951,-0.3533986994179489,0.1072927324386589,12.941126,0.2163035510892962
BOAC34.SA,35407.29508196721,-0.0182051548956632,0.0596337571310847,13.537281,0.1676914184640243
CATP34.SA,3947.0819672131142,-0.3151716719742649,-0.0244525557642003,15.648787,-0.0344966468260801
CMCS34.SA,7221.286885245901,-0.6069148620713076,-0.0238662756121443,8.938298,-0.0312700883899866
COCA34.SA,39120.34426229508,-0.1642184867087196,0.0061254579721235,28.287556,0.039394675537995
CSCO34.SA,4331.393442622951,-0.3439338213921302,0.1116568292559145,26.988419,0.2210341688670741
DISB34.SA,75176.9262295082,-0.4371503528226726,0.0504605759538824,32.931038,0.1413093555943957
EXXO34.SA,17822.426229508197,-0.1382265231430759,0.0211289687479679,14.938958,0.0710605173610341
FDMO34.SA,1834.4590163934429,-0.1147851559456732,0.0043528839251273,7.0723767,0.0403767459797337
GEOO34.SA,755.5655737704918,-0.3392261248104919,0.0589627792622751,34.906857,0.1774673904203423
GSGI34.SA,8621.401639344262,0.3313056301649049,0.0733829077281822,14.490221,0.2430704429414438
HALI34.SA,12.173553719008265,-0.1773339767093583,-0.0374672550874848,8.856788,-0.0930329871810539
HOME34.SA,8290.860655737704,-0.211675365733204,-0.0194391248886064,24.612583,-0.0181205983109542
HPQB34.SA,361.5983606557377,-0.0249426698570916,-0.0504666840937748,10.509505,-0.112758213890448
ITLC34.SA,146970.11475409835,-0.2114112374624256,0.0353721784974158,,0.1987454475979093
JNJB34.SA,12677.508196721312,-0.4105417330317623,0.0337920046635656,28.680365,0.0865800653651955
JPMC34.SA,30651.180327868853,-0.2617791553858613,0.0927704354450572,12.688057,0.2399505503475072
LMTB34.SA,71.47107438016529,-0.2482255473699058,-0.0978327290599804,19.959784,-0.188321743259176
MMMC34.SA,985.5409836065572,-0.263884590978767,0.0774348860048295,21.413591,0.1911971654815633
MRCK34.SA,7345.959016393443,-0.4791047798983224,-0.061931968873312,13.910041,-0.1272408010202141
MSCD34.SA,10872.22131147541,-0.1629124450766595,0.0768794877165922,39.458824,0.1770929025310381
MSFT34.SA,188682.75409836063,-0.399613540748033,-0.0291045958452404,31.942177,-0.0242964240976261
NIKE34.SA,20294.073770491803,-0.1826366370284686,-0.0863788419225293,22.602339,-0.175120068569371
ORCL34.SA,8759.5,-0.5399208939960788,0.0024729128481883,36.769226,0.0372551151497775
PFIZ34.SA,11664.401639344262,-0.2401614383135717,-0.027508188502521,18.675,-0.0303281621986482
PGCO34.SA,14589.11475409836,-0.5012989079438296,-0.0010536588093824,26.607843,0.0268446152098975
SBUB34.SA,140.54918032786884,-0.3314241548665972,0.0279431627570296,31.291073,0.0880051779411126
VERZ34.SA,13778.88524590164,-0.2269874385843827,0.0196655450288299,10.632653,0.0689244556680311
VISA34.SA,18633.61475409836,-0.4276161905520905,0.1371652248563981,34.73759,0.2922556709041632
WALM34.SA,56071.62295081967,-0.3776379857991608,0.0584738305186566,36.395348,0.1514557009601586
WFCO34.SA,14621.262295081968,-0.0689309757905505,0.1398085623755472,13.988189,0.4064413014324973
